-0.14,2.5,0
-0.14,2.48,0
-0.14,2.46,0
-0.14,2.44,0
-0.14,2.42,0
-0.14,2.4,0
-0.14,2.38,0
-0.14,2.36,0
-0.14,2.34,0
-0.14,2.32,0
-0.14,2.3,0
-0.14,2.28,0
-0.14,2.26,0
-0.14,2.24,0
-0.14,2.22,0
-0.14,2.2,0
-0.14,2.18,0
-0.14,2.16,0
-0.14,2.14,0
-0.14,2.12,0
-0.14,2.1,0
-0.14,2.08,0
-0.14,2.06,0
-0.14,2.04,0
-0.14,2.02,0
-0.14,2,0
-0.14,1.98,0
-0.14,1.96,0
-0.14,1.94,0
-0.14,1.92,0
-0.14,1.9,0
-0.14,1.88,0
-0.14,1.86,0
-0.14,1.84,0
-0.14,1.82,0
-0.14,1.8,0
-0.14,1.78,0
-0.14,1.76,0
-0.14,1.74,0
-0.14,1.72,0
-0.14,1.7,0
-0.14,1.68,0
-0.14,1.66,0
-0.14,1.64,0
-0.14,1.62,0
-0.14,1.6,0
-0.14,1.58,0
-0.14,1.56,0
-0.14,1.54,0
-0.14,1.52,0
-0.14,1.5,0
-0.14,1.48,0
-0.14,1.46,0
-0.14,1.44,0
-0.14,1.42,0
-0.14,1.4,0
-0.14,1.38,0
-0.14,1.36,0
-0.14,1.34,0
-0.14,1.32,0
-0.14,1.3,0
-0.14,1.28,0
-0.14,1.26,0
-0.14,1.24,0
-0.14,1.22,0
-0.14,1.2,0
-0.14,1.18,0
-0.14,1.16,0
-0.14,1.16,0
-0.139839622226159,1.13958048749463,0
-0.139358528475451,1.11916601319843,0
-0.138556837450561,1.09876161407746,0
-0.137434746956753,1.07837232461189,0
-0.135992533853067,1.0580031755538,0
-0.134230553984004,1.03765919268593,0
-0.132149242091734,1.01734539558164,0
-0.129749111708821,0.997066796366404,0
-0.127030755031525,0.976828398481143,0
-0.123994842773679,0.9566351954477,0
-0.120642124001206,0.936492169636768,0
-0.116973425947295,0.916404291038558,0
-0.112989653808296,0.896376516036534,0
