0.22,-2.5,0
0.22,-2.48,0
0.22,-2.46,0
0.22,-2.44,0
0.22,-2.42,0
0.22,-2.4,0
0.22,-2.38,0
0.22,-2.36,0
0.22,-2.34,0
0.22,-2.32,0
0.22,-2.3,0
0.22,-2.28,0
0.22,-2.26,0
0.22,-2.24,0
0.22,-2.22,0
0.22,-2.2,0
0.22,-2.18,0
0.22,-2.16,0
0.22,-2.14,0
0.22,-2.12,0
0.22,-2.1,0
0.22,-2.08,0
0.22,-2.06,0
0.22,-2.04,0
0.22,-2.02,0
0.22,-2,0
0.22,-1.98,0
0.22,-1.96,0
0.22,-1.94,0
0.22,-1.92,0
0.22,-1.9,0
0.22,-1.88,0
0.22,-1.86,0
0.22,-1.84,0
0.22,-1.82,0
0.22,-1.8,0
0.22,-1.78,0
0.22,-1.76,0
0.22,-1.74,0
0.22,-1.72,0
0.22,-1.7,0
0.22,-1.68,0
0.22,-1.66,0
0.22,-1.64,0
0.22,-1.62,0
0.22,-1.6,0
0.22,-1.58,0
0.22,-1.56,0
0.22,-1.54,0
0.22,-1.52,0
0.22,-1.5,0
0.22,-1.48,0
0.22,-1.46,0
0.22,-1.46,0
0.22,-1.44,0
0.22,-1.42,0
0.22,-1.4,0
0.22,-1.38,0
0.22,-1.36,0
0.22,-1.34,0
0.22,-1.32,0
0.22,-1.3,0
0.22,-1.28,0
0.22,-1.26,0
0.22,-1.24,0
0.22,-1.22,0
0.22,-1.2,0
0.22,-1.18,0
0.22,-1.16,0
0.22,-1.14,0
0.22,-1.12,0
0.22,-1.1,0
0.22,-1.08,0
0.22,-1.06,0
0.22,-1.04,0
0.22,-1.02,0
0.22,-1,0
0.22,-0.98,0
0.22,-0.96,0
0.22,-0.94,0
0.22,-0.92,0
0.22,-0.9,0
0.22,-0.88,0
0.22,-0.86,0
0.22,-0.84,0
0.22,-0.82,0
0.22,-0.8,0
0.22,-0.78,0
0.22,-0.76,0
0.22,-0.74,0
0.22,-0.72,0
0.22,-0.7,0
0.22,-0.68,0
0.22,-0.66,0
0.22,-0.64,0
0.22,-0.62,0
0.22,-0.6,0
0.22,-0.58,0
0.22,-0.56,0
0.22,-0.54,0
0.22,-0.52,0
0.22,-0.5,0
0.22,-0.48,0
0.22,-0.46,0
0.22,-0.44,0
0.22,-0.42,0
0.22,-0.4,0
0.22,-0.38,0
0.22,-0.36,0
0.22,-0.34,0
0.22,-0.32,0
0.22,-0.3,0
0.22,-0.28,0
0.22,-0.26,0
0.22,-0.24,0
0.22,-0.22,0
0.22,-0.2,0
0.22,-0.18,0
0.22,-0.16,0
0.22,-0.14,0
0.22,-0.12,0
0.22,-0.0999999999999999,0
0.22,-0.0799999999999998,0
0.22,-0.0599999999999998,0
0.22,-0.04,0
0.22,-0.02,0
0.22,0,0
0.22,0.02,0
0.22,0.04,0
0.22,0.0600000000000001,0
0.22,0.0800000000000001,0
0.22,0.1,0
0.22,0.12,0
0.22,0.14,0
0.22,0.16,0
0.22,0.18,0
0.22,0.2,0
0.22,0.22,0
0.22,0.24,0
0.22,0.26,0
0.22,0.28,0
0.22,0.3,0
0.22,0.32,0
0.22,0.34,0
0.22,0.36,0
0.22,0.38,0
0.22,0.4,0
0.22,0.42,0
0.22,0.44,0
0.22,0.46,0
0.22,0.48,0
0.22,0.5,0
0.22,0.52,0
0.22,0.54,0
0.22,0.56,0
0.22,0.58,0
0.22,0.6,0
0.22,0.62,0
0.22,0.64,0
0.22,0.66,0
0.22,0.68,0
0.22,0.7,0
0.22,0.72,0
0.22,0.74,0
0.22,0.76,0
0.22,0.78,0
0.22,0.8,0
0.22,0.82,0
0.22,0.84,0
0.22,0.86,0
0.22,0.88,0
0.22,0.9,0
0.22,0.92,0
0.22,0.94,0
0.22,0.96,0
0.22,0.98,0
0.22,1,0
0.22,1.02,0
0.22,1.04,0
0.22,1.06,0
0.22,1.08,0
0.22,1.1,0
0.22,1.12,0
0.22,1.14,0
0.22,1.16,0
0.22,1.18,0
0.22,1.2,0
0.22,1.22,0
0.22,1.24,0
0.22,1.26,0
0.22,1.28,0
0.22,1.3,0
0.22,1.32,0
0.22,1.34,0
0.22,1.36,0
0.22,1.36,0
0.22,1.38,0
0.22,1.4,0
0.22,1.42,0
0.22,1.44,0
0.22,1.46,0
0.22,1.48,0
0.22,1.5,0
0.22,1.52,0
0.22,1.54,0
0.22,1.56,0
0.22,1.58,0
0.22,1.6,0
0.22,1.62,0
0.22,1.64,0
0.22,1.66,0
0.22,1.68,0
0.22,1.7,0
0.22,1.72,0
0.22,1.74,0
0.22,1.76,0
0.22,1.78,0
0.22,1.8,0
0.22,1.82,0
0.22,1.84,0
0.22,1.86,0
0.22,1.88,0
0.22,1.9,0
0.22,1.92,0
0.22,1.94,0
0.22,1.96,0
0.22,1.98,0
0.22,2,0
0.22,2.02,0
0.22,2.04,0
0.22,2.06,0
0.22,2.08,0
0.22,2.1,0
0.22,2.12,0
0.22,2.14,0
0.22,2.16,0
0.22,2.18,0
0.22,2.2,0
0.22,2.22,0
0.22,2.24,0
0.22,2.26,0
0.22,2.28,0
0.22,2.3,0
0.22,2.32,0
0.22,2.34,0
0.22,2.36,0
0.22,2.38,0
0.22,2.4,0
0.22,2.42,0
0.22,2.44,0
0.22,2.46,0
0.22,2.48,0
0.22,2.5,0
